Date,Line_all,value,Line
2020-03-15,lower.confint,-0.292598313980404,0.95 predint
2020-03-15,upper.confint,0.282884632370282,0.95 predint
2020-03-16,Pred,-0.0107298604056137,Pred
2020-03-16,lower.confint,-0.281218670098726,0.95 predint
2020-03-16,upper.confint,0.259758949287498,0.95 predint
2020-03-17,Pred,-0.00663166984787762,Pred
2020-03-17,lower.confint,-0.261367233276576,0.95 predint
2020-03-17,upper.confint,0.248103893580821,0.95 predint
2020-03-18,Pred,-0.0119750173582949,Pred
2020-03-18,lower.confint,-0.2542153262493,0.95 predint
2020-03-18,upper.confint,0.23026529153271,0.95 predint
2020-03-19,Pred,-0.00881805201595057,Pred
2020-03-19,lower.confint,-0.23643605581305,0.95 predint
2020-03-19,upper.confint,0.218799951781149,0.95 predint
2020-03-20,Pred,-0.013934588155451,Pred
2020-03-20,lower.confint,-0.248064620864403,0.95 predint
2020-03-20,upper.confint,0.220195444553501,0.95 predint
